-0.010143528,-61.99914301
-0.009650799,-62.37101923
-0.009143991,-63.48664789
-0.008637184,-63.98248285
-0.008186688,-64.85019402
-0.007637646,-65.7179052
-0.007130839,-66.46165764
-0.006666265,-67.94916252
-0.006117224,-69.80854361
-0.005708962,-72.03980093
-0.005399247,-75.26272816
-0.005089531,-78.85753161
-0.004948751,-83.07212876
-0.004765737,-87.65860213
-0.004723503,-89.88985944
-0.004639035,-91.87319928
-0.004596801,-93.85653911
-0.004413788,-95.34404399
-0.004104072,-96.58363139
-0.003850668,-96.21175517
-0.003681732,-95.09612651
-0.003470563,-93.73258037
-0.003174925,-89.7659007
-0.002886326,-85.79922103
-0.00257661,-79.72524279
-0.002400636,-75.75856312
-0.002175388,-71.04813101
-0.002034608,-66.70957512
-0.001865672,-62.49497797
-0.001710814,-58.40433956
-0.0015278,-54.06578367
-0.00139406,-49.72722778
-0.001274397,-45.38867189
-0.001126578,-40.4303223
-0.001006915,-36.46364263
-0.00090133,-32.24904549
-0.000753511,-27.41465464
-0.000647926,-22.82818127
-0.000500107,-17.74587294
-0.000373406,-12.78752335
-0.000183353,-7.085421327
0,0
