-0.006173536,-7.829173766
-0.005624494,-8.820843683
-0.005131765,-9.812513601
-0.004639035,-10.92814226
-0.00411815,-12.41564713
-0.003723966,-14.64690445
-0.003512797,-18.8615016
-0.003428329,-23.20005749
-0.003287549,-27.53861338
-0.003020067,-31.13341683
-0.002921521,-35.1000965
-0.002865209,-39.81052861
-0.002780741,-44.39700197
-0.002696273,-48.98347534
-0.002611805,-53.32203123
-0.002555493,-56.04912351
-0.002527337,-58.15642208
-0.002485104,-60.26372066
-0.002471026,-62.49497797
-0.002421753,-64.35435907
-0.002358402,-65.7179052
-0.002245778,-63.73456537
-0.002112037,-61.44132868
-0.002013491,-59.148092
-0.001914945,-57.16475216
-0.001823438,-54.87151548
-0.001689697,-51.52462951
-0.001513722,-46.75221803
-0.001344787,-42.10376529
-0.001204007,-37.70323003
-0.001070266,-33.48863288
-0.000908369,-28.90215951
-0.000781667,-24.68756236
-0.000633848,-20.22504773
-0.000514185,-15.76253311
-0.00034525,-11.30001848
-0.000176314,-7.085421327
0,0
