-0.003233503,-33.52074967
-0.002979695,-35.07362784
-0.002741117,-36.25167336
-0.002502538,-37.05488621
-0.002248731,-36.73360107
-0.001974619,-36.03748327
-0.001736041,-34.7523427
-0.001492386,-33.03882195
-0.001243655,-30.52208835
-0.000994924,-27.04149933
-0.000746193,-23.0789826
-0.000502538,-17.1352075
0,0
