-0.01772226,-95.79471463
-0.016859561,-96.60585587
-0.015846238,-97.49793673
-0.014079834,-98.38797553
-0.013162382,-99.03627219
-0.01169725,-99.52038766
-0.010478525,-100.5746077
-0.009643219,-101.3044751
-0.008602527,-102.0337857
-0.008136898,-102.9273517
-0.007452232,-103.4135834
-0.006904425,-104.5509707
-0.006219727,-105.3625947
-0.005781476,-106.3375829
-0.005041976,-107.4744504
-0.004658478,-108.6122833
-0.004302365,-109.7501904
-0.003973669,-110.5627797
-0.003480648,-111.5376194
-0.003097229,-111.861972
-0.002823414,-111.5358373
-0.0026318,-110.7218371
-0.002467635,-109.257127
-0.002330934,-106.9790109
-0.002194328,-103.7247183
-0.002057818,-99.49424936
-0.001839154,-95.26355765
-0.001702787,-89.56882414
-0.001566309,-85.01296307
-0.001457359,-78.99291168
-0.001348472,-72.32207604
-0.001212264,-65.00038189
-0.001130747,-58.49231657
-0.000967154,-51.17054816
-0.000830883,-44.49963826
-0.000749413,-37.50348475
-0.000613141,-30.83257486
-0.000504287,-23.83634709
-0.000340662,-16.83997081
-0.000204439,-9.680972718
0,0
